자넬라토,https://usercontents-c.styleshare.io/images/42759023/700x394,"ZANELLATO(자넬라토)는 1976년 이탈리아 비첸챠 지역에 설립된 핸드메이드 가죽제품 브랜드로 최상의 가죽소재,심플하고 실용적인 빈티지한 디자인을 추구하고 있는 브랜드입니다. 1950년대에 포스트맨(POSTMAN)가방에서 영감을 얻어 디자인된 ""포스티나백""은 장인의 숨결과 풍부한 감성이 묻어나는 자넬라토의 대표적인 백으로 이탈리아는 물론 유럽과 일본에서도 큰 사랑을 받고 있는 브랜드입니다."
자담선,https://usercontents-c.styleshare.io/images/42906263/700x394,"자담선; 자연을 담은 신선함
- 자연에서 배웁니다
- 자연에서 찾습니다
- 자연을 담은 신선함을 드립니다"
자르딘,https://usercontents-c.styleshare.io/images/40656548/700x394,"정원의 장미 로제드 자르딘
자연에서 온 신비로운 천연 보석을 테마로
첫번째 라인 장미빛 로즈쿼츠 마사지 도구를 선보입니다."
자연원,https://usercontents-c.styleshare.io/images/40660531/700x394,
자토(ZATO),https://usercontents-c.styleshare.io/images/32697170/700x394,"ZATO - ""Wear for good life!""라는 브랜드 슬로건에 맞게 comfortable과 Functionality을 토대로 좋은 옷에 더 좋은 의미를 담아 전합니다.
""좋은 삶을 위한 착용"" 지금 바로 경험해보세요. 우리는 작은 차이가 주는 일상의 큰 변화를 믿습니다."
잔스포츠,https://usercontents-c.styleshare.io/images/35038094/700x394,"JANSPORT(잔스포츠)는 1967년 여름, 즐거움과 새로운 발견을 표현하는 Original outdoor 제품 브랜드로 탄생되었습니다. 자유로운 사고를 표현하고 실용적인 디자인으로 전 세계 가방 시장 1위에 자리매김한 글로벌 브랜드입니다."
잼스트리트,https://usercontents-c.styleshare.io/images/38919439/700x394,"가장 기본적인, 가장 단순함에서 묻어나는 고유의 분위기를 모티브로 영감을 받는 브랜드입니다.
편한 옷에만 잘 어울리는 천 가방의 편견을 깨고 화려하거나 독특하지 않아도 가장 돋보일 수 있는 섬세한 가방을 만듭니다."
쟈니에스코,https://usercontents-c.styleshare.io/images/23983410/700x394,"디자이너 Johny esco의 슈즈 컬렉션으로 도시적인 감성의 컨템포러리 슈즈 브랜드입니다.
쟈니에스코는 슈즈가 가져야할 가장 필수적인 요소인 편안한 착용감을 최우선으로 고려하여 제작합니다."
저스트라이크디스,https://usercontents-c.styleshare.io/images/31697380/700x394,"JUST LIKE THIS는 ""그냥 이렇게만 해.""라는 뜻으로,
JUST LIKE THIS, COOL!(그냥 이렇게만해, 멋있잖아!)라는 슬로건을 가지고 진행하고 있는 브랜드입니다.
모든 쿨하고 멋진것을 지향하고 거기서 영감을 받아 제품들을 디자인하고 있습니다. 

'옷은 라이프스타일과 하나다' 라는 생각에서 시작하여
사람은 보고, 듣고, 먹고, 이야기 하고, 잊어버린 모든것의 총합이며
모든것이 삶의 영향을 준다고 생각합니다. 
그렇기 때문에 저희 브랜드와 제품들을 좋아해주는 사람들에게
'너무 많이 생각하기보다 그냥 이렇게만해!'라는 도전적이고 긍정적인 영향을 주는게
저희브랜드의 메세지이자 큰 목표입니다."
제너두웍스,https://usercontents-c.styleshare.io/images/38153392/700x394,"제너두웍스는 다다이즘을 기반으로한 의류, 영상, 사진 컨텐츠를 제공합니다.                  
의류는 동양적인 스트릿 캐주얼을 기반으로 하여 성별의 경계가 모호한, 현재의 트렌드를 벗어나지 않으면서도 새로운 방향의 룩, 즉 Alternative를 제안합니다."
제너럴아이디어,https://usercontents-c.styleshare.io/images/23152364/700x394,‘STANDARD’는 어느 틀에 규정될 수 없는 ‘지금’의 우리세대들의 이야기를 대변한 흐름과 방향속에 새로운 컬쳐코드를 제안하는 브랜드이다.
제네럴서비스,https://usercontents-c.styleshare.io/images/20428971/700x394,제네럴서비스(GENERAL SERVICE)는 MA-1 자켓에서 영감을 받아 제작된 다양한 가방 시리즈 브랜드입니다.
제니코코,https://usercontents-c.styleshare.io/images/36666949/700x394,안전하고 피부친화적인 착한 성분의 메이크업을 착한 가격으로 제시하는 코스메틱 브랜드 제니코코 입니다.
제니퍼로페즈,https://usercontents-c.styleshare.io/images/19587948/700x394,"제니퍼로페즈(JLO by JENNIFER LOPEZ)는 대중적 인기와 개성, 빼어난 미모, 폭발적인 가창력과 연기력 등 ""J.LO신드롬""을 일으키며 모든 여성들이 갈망하는 글로벌 브랜드로 자리잡았습니다."
제로솝,https://usercontents-c.styleshare.io/images/41154704/700x394,
제로플래닛,https://usercontents-c.styleshare.io/images/42196996/700x394,"제로플래닛은 당신이 어디에 있던 무엇을 하던 당신의 움직임에 자유를 선사합니다.
액티브 무드에 트렌디한 감성을 녹이는 디자인, 혁신적인 FABRIC과 퍼포먼스를 조합하여
내적인 기능 뿐 아니라 일상생활의 모든 움직임에도 당신과 함께할 것 입니다."
제멋,https://usercontents-c.styleshare.io/images/2d2d9cac-f982-471a-854e-db70f56e7622/700x394,"JEMUT(제멋)은 ""하나를 사도 제대로""라는 모토로 인스턴트식 유행이 아닌 입을수록 더욱 마음에 드는 옷을 만들기 위해 제품 제작 시에 원단 오더부터 제품에 사용되는 부자재들까지 제품에 맞게 디자인하며, 수십 년간 각종 해외 프리미엄 브랜드의 OEM 제품을 제작하는 생산라인을 통해 제작하여, 합리적인 가격으로 좋은 품질의 옷을 선보이는 이지캐주얼 브랜드입니다."
제옥스,https://usercontents-c.styleshare.io/images/22161276/700x394,GEOX(제옥스)는 캐쥬얼&모던스타일 MASSTIGE 브랜드입니다.
제이다울,https://usercontents-c.styleshare.io/images/21200571/700x394,"J.DAUL은 ""다함께 사는 우리""라는 뜻을 가진 '다울'에서 시작된 한국의 패션 브랜드 입니다.
신발산업의 메카인 부산에서 기획부터 생산까지 이루어지고 있으며,
꼼꼼한 검수과정을 거쳐 최상의 품질을 유지하고 있습니다.

J.DAUL은 신발을 신는 사람, 신발을 만드는 사람, 신발을 파는 사람, 모두를 위한 신발을 만듭니다.
J.DAUL의 신발로 인해 다 함께 살기 좋은 사회가 되었으면 합니다."
제이드이팩트,https://usercontents-c.styleshare.io/images/21737460/700x394,Jdeeffect는 성과 나이의 구속에서 벗어난 젠더리스 의류브랜드 입니다.
제이뮤,,
제이미,https://usercontents-c.styleshare.io/images/39914457/700x394,"흔하지 않은 나만의 유니크 감성, 주얼리 브랜드 제이:美"
제이스토리,https://usercontents-c.styleshare.io/images/652d8d08-2589-4c7a-9313-77650bc00884/700x394,"하루의 일상과 그 속의 소소한 기억, 그것들이 모여 우리 삶을 만들고
그 모습은 가방 한 구석, 노트나 스마트 폰 속 사진으로 기록 됩니다.
우리가 만드는 물건들에는 그런 기억들이 담기고.
그 기억들이 소중하게 기록되길 바라며 하루의 일상을 다시 시작합니다.

제이스토리는 기억과 기록의 가치를 당신과 공유하고자 합니다."
제이앤씨,https://usercontents-c.styleshare.io/images/21192351/700x394,"제이앤씨화장품은 1999년 설립 이후, '피부 개선 맞춤 천연화장품'이라는 브랜드 아이덴티티 하에 사람과 자연을 생각하는 순수 자연 제품으로 화장품 시장을 개척해왔습니다."
제이에스티나,https://usercontents-c.styleshare.io/images/41447434/700x394,"제이에스티나는 이탈리아의 공주이자 불가리아의 왕비였던 조반나 공주를 뮤즈로 탄생한 글로벌
럭셔리 브랜드 입니다.
제이에스티나 프린세스 조반나의 라이프 스타일에서 영감을 받아 현대적이고 트렌디한 감성으로
재해석하고 있습니다.
제이에스티나는 한국뿐 아니라 세계적인 탑 셀러브리티의 사랑을 받고 있는 브랜드입니다."
제이온벨,https://usercontents-c.styleshare.io/images/42522663/700x394,"캐주얼 트랜드를 추구 하며, 누구나 즐겨 입을 수 있는 아이템 구성으로 데일리 코디에 용이한 상품을 선보이는 스트릿 브랜드 입니다."
제이준,https://usercontents-c.styleshare.io/images/38841015/700x394,
