가까이,https://usercontents-c.styleshare.io/images/41100303/700x394,'가까이(GAKKA2)'는 펭귄처럼 귀엽고 더욱 사랑스러운 스포츠 캐주얼 브랜드입니다.
가로(GARO),https://usercontents-c.styleshare.io/images/34605824/700x394,"가로(길거리를 뜻합니다.) 라는 브랜드는 이름 답게 스트릿 의류를 기반으로 하여 항상 과하지 않음 과 깔끔한 스트릿을 중점으로 두고 한국의 라이프 스타일의 영향을 받아
매 시즌 색다른 시도와 로고, 컬러, 그래픽, 패러디 등을 활용한 디자인을 선보이고 equals로고 처럼 
[평등]을 옷에 표현하고자 노력하는 브랜드 입니다."
가르니르,https://usercontents-c.styleshare.io/images/23178177/700x394,"가르니르(GARNIR)는 다양한 예술작품에 담긴 이야기를 향기로움으로 전달합니다.
이 향기가 당신에게 스며들어 가슴 속 짙은 울림으로 남길 바랍니다."
가발매니아,https://usercontents-c.styleshare.io/images/25101147/700x394,"Enjoy wig life♪♬ 예쁜머리 만들어 줄게요♥ 자체디자인,국내생산,고퀄리티,최신트랜드"
가이거,https://usercontents-c.styleshare.io/images/42206624/700x394,"알프스 소녀,모차르트,영세중립국하면 연상되는
Austria의 100년 전통의 토탈 패션 명품 브랜드 가이거
가이거는 현재 전세계 37개국에서 수출되며
뉴욕,파리,런던,홍콩,일본 등 패션을 리드하는 
대도시에서 단독매장을 운영하고 있습니다.
한국은 Geiger Shop이 가장 많으며 가장 인기가 높은 국가로
Geiger GmBH에서도 중요시 하는 시장으로 꼽고 있습니다.
최근 트랜드의 다양화 및 자연주의 성향에 높은 관심으로 
Geiger의 인기가 높아지고 있습니다."
간소,https://usercontents-c.styleshare.io/images/42370648/700x394,"현대인의 간소한 생활 소품 브랜드       
일상의 모든 것들이 더 간소해집니다."
갑질,https://usercontents-c.styleshare.io/images/42394430/700x394,가성비갑 좋을 질의 의미를 두어 직접 제작한 가성비 좋고 질도 좋은 상품을 만나볼 수 있는 브랜드입니다.
게인스보로(gainsboro),https://usercontents-c.styleshare.io/images/34864275/700x394,GAINSBORO(게인스보로)는 “superior garment”에 기본을 둔 채 우리가 가지고 있는 특별함을 문화 전반에 걸쳐 다양하게 표현하고 전달하며 기억되게 합니다. 현대적이며 실용적인 CASUAR WEAR을 지향하며 의복 제작의 기본 틀을 존중하여 오래도록 놔두고 입을 수 있는 옷을 만들어갑니다.
게타,https://usercontents-c.styleshare.io/images/18817042/700x394,"GETTA(게타)는 ""가지다""의 get과 ""다르다""라는 뜻의 한자어 타(他)와의 합성어로 ""다름을 가지다""라는 뜻을 가지고 있습니다. getta의 감성을 공유하여 ""다름""을 가지고, 자신만의 색깔을 보여줄 수 있는 High Quality 매개체를 제공하는 컨템포러리 브랜드입니다."
겐조,https://usercontents-c.styleshare.io/images/20238582/700x394,겐조만의 독특한 정체성과 문화에 대한 미학으로 동서양의 매력을 담다.
겐지,https://usercontents-c.styleshare.io/images/18816977/700x394,"GENZIE(겐지)는 스트릿 문화의 감성을 이해하는 젊은 소비자들을 위한 브랜드입니다. 합리적인 가격, 독특하지만 어디에나 어울리는 디자인 튼튼한 내구성, 삼박자가 갖추어진 가장 기본적인 아이웨어 입니다."
고세,https://usercontents-c.styleshare.io/images/33686796/700x394,"'GO-CCE HAND BAG' 은 디자인과 실용성, 좋은 품질, 합리적인 가격으로 고객만족을 실현하고 있습니다.
고세핸드백 컨셉은 트렌디한 문화와 패션을 융합한 디자인, 합리적인 가격, 다양한 소재의 perfection my style 제품입니다."
고운머리,https://usercontents-c.styleshare.io/images/25123079/700x394,"내가 찾던 티안나는 패션가발!
만족후기! 높은 재구매율! 분위기변신! 
패션가발 및 헤어악세사리 전문 기업 고운머리"
골든구스,https://usercontents-c.styleshare.io/images/25512237/700x394,현대적이고 세련되지만 단기간의 유행에 좌우되지 않는 NEW CLASSIC
골라클래식,https://usercontents-c.styleshare.io/images/21793206/700x394,
과일나라,https://usercontents-c.styleshare.io/images/21184569/700x394,"싱그러운 바람과 건강을 품은 땅, 햇살의 아름다움을 담은 자연의 선물 과일나라가 추구하는 아름다움의 원천은 자연입니다.
과일나라는 남녀노소 모두에게 어울리는 웰코스의 대표 브랜드입니다."
구달,https://usercontents-c.styleshare.io/images/42715078/700x394,"'구달'은 Good All Natural Remedy, 즉 자연의 힘으로 피부를 이롭게 한다는 슬로건을 가지고, 자연의 생명력과 에너지를 모던 테크놀로지로 이끌어내 투명하고 맑은 피부를 제공하는 브랜드입니다."
구찌,https://usercontents-c.styleshare.io/images/21186503/700x394,"Gucci는 혁신적이고 진취적인 자세로 패션의 현대적 감성을 극대화하는 영향력 있는 브랜드입니다. 크리에이티브 디렉터 알레산드로 미켈레의 창의적인 비전 아래에서 21세기 명품 시장에 새로운 변혁을 일으키며, 누구나 꿈에 그리는 패션 하우스로서의 높은 명성을 강화하고 있습니다. 절충적이면서도 현대적인 로맨티시즘이 반영되어 있는 Gucci 제품은 이탈리아의 장인 정신과 더불어 작은 디테일 하나까지도 놓치지 않는 탁월한 품질을 대표하는 아이콘과도 같습니다."
굿나잇데이브,https://usercontents-c.styleshare.io/images/38447067/700x394,"굿나잇데이브는 ""잠이 인생을 바꾼다""고 믿고 다양하고 재미있는 홈웨어 그리고 수면제품을 기획하는 브랜드입니다"
굿딜,https://usercontents-c.styleshare.io/images/43027679/700x394,Good Deal은 다양한 상품을 공장에서 원도매로 소싱하여 중간 거품없이 고객님들에게 가성비 있는 제품들을 소개해드리고 있습니다.
굿라이프웍스,https://usercontents-c.styleshare.io/images/42271548/700x394,GOOD LIFE WORKS 는 좋은 인생이란 뜻으로 거기에 어울리는 합리적인 가격의 디자인 상품을 만듭니다.
굿햄프,https://usercontents-c.styleshare.io/images/42170352/700x394,"복잡한 피부 고민을 해결하는
최적의 데일리 스킨케어 솔루션"
권도영알로에,https://usercontents-c.styleshare.io/images/43096426/700x394,"1994년에 설립된 ‘권도영 알로에’는 알로에 사포나리아를 직접 재배 및 가공하여 건강한 알로에 제품을 생산하는 농업회사법인입니다.

알로에 농장은 청정지역인 울산 울주군에 위치하고 있으며 그 규모는 국내 최대 규모인 약 35,000평이며, 생산 공장은 경북 문경에 위치하고 있습니다. 농약이나 화학성분 등을 일절 사용하지 않는 유기농법의 원칙을 고수하여 알로에를 재배하고 있으며, 엄격한 품질관리 시스템을 기반으로 국내 및 해외 시장에서 믿을 수 있는 안전한 제품을 연구 및 생산하고 있습니다."
그라비스,https://usercontents-c.styleshare.io/images/43007170/700x394,"GRAVIS(그라비스)는 버튼 산하의 풋 웨어 브랜드입니다. 왕성한 홍보활동과 다양한 제품 군을 출시하며 전세계 익스트림 스포츠 마니아들로부터 찬사를 받고 있습니다. 특히 매년 품절사례를 기록하는 가방 류와 그라비스에서만 만날 수 있는 타막, 로다운 등의 스니커들은 그라비스의 위상을 더욱 공고히 하는 스테디셀러 모델입니다."
그라빈,https://usercontents-c.styleshare.io/images/21573500/700x394,
그라인더스,https://usercontents-c.styleshare.io/images/35899776/700x394,
그라펜,https://usercontents-c.styleshare.io/images/25299987/700x394,"BE CREATIVE & ACT
그루밍의 기준을 바꾸다 GRAFEN"
그라함스,https://usercontents-c.styleshare.io/images/19533290/700x394,"제프 그라함의 3개월 된 아들은 호주 멜버른의 Royal 소아 병원에서 피부 문제가 가장 심한 케이스였습니다. 제프는 더 이상 두고 볼 수만은 없어 무언가 대책을 세워야겠다 다짐했습니다. ""몇 년 동안 수많은 의사와 피부과 전문의들을 만나봤습니다. 그리고 현재 나와있는 모든 제품을 다 써봤습니다. 수많은 시도와 실패를 거듭해 우리는 피부 습진, 아토피, 마른 버짐을 위한 칼렌둘리스 플러스 크림을 만들어 냈고, 우리는 나 자신 그리고 제 아들 라이언에게서도 엄청난 결과를 가져올 수 있었습니다."" 제프와 쉐넌은 지금도 깨끗하고 건강한 피부를 위한 제품을 만들고 있으며, 지속적으로 연구개발 중입니다."
그랜드피날레,https://usercontents-c.styleshare.io/images/19558130/700x394,GRAND FINALE(그랜드 피날레)는 다양한 문화에서 영감을 받아 극적인 색감과 섬세한 실루엣을 중심가치로 전개되는 유니섹스 브랜드입니다.
그램,https://usercontents-c.styleshare.io/images/22296863/700x394,"GRAM은 2005년 스웨덴 스톡홀름에서 두명의 디자이너, ALEXES HOLM과 ANNA STENVI가 만든 브랜드 입니다.

GRAM을 짧게 표현한다면 '예술적이고 세련된 스니커즈' 라고 정의 할 수 있습니다.
스칸디나비아 특유의 감성을 담은 디자인은 미학적이고 절제되어 있으며, 클래식을 새롭게 해석한 스니커즈를 지향합니다.

GRAM의 모든 제품은 그 첫 번째 프로토타입의 무게를 기준으로 네이밍 됩니다.

도시의 안목있는 셀럽(celeb) 이 되고 싶다면     'Enjoy your GRAM!'"
그램(GRAM),https://usercontents-c.styleshare.io/images/40867721/700x394,"그램, 피부에 필요한 부분을 신박하고 합리적이게 만들겠습니다."
