사베,https://usercontents-c.styleshare.io/images/38949858/700x394,"SABE (사베)는 어리지만 자신을 사랑하고 자기취향을  
잘아는 FASHION SAVVY (패션을 잘 알고 이해하는) 
소녀들을 위한 사랑스러운 브랜드입니다. 
평범한듯 조금 다른 취향을 지향하는 젊은 감성을 대변합니다."
사봉,,"SABE (사베)는 어리지만 자신을 사랑하고 자기취향을  
잘아는 FASHION SAVVY (패션을 잘 알고 이해하는) 
소녀들을 위한 사랑스러운 브랜드입니다. 
평범한듯 조금 다른 취향을 지향하는 젊은 감성을 대변합니다."
사뿐,https://usercontents-c.styleshare.io/images/22593837/700x394,"편하고 베이직하게 신을 수 있는 데일리 슈즈
여자들의 가벼운 발걸음, 사뿐"
사토리산,https://usercontents-c.styleshare.io/images/21571960/700x394,"사토리산은 신발업계에서 다양하고 풍부한 경력을 쌓은 트렌디하고 개성 넘치는 전문가들이 모여 2010년 
런칭 한 스페인의 슈즈 브랜드입니다. 주변의 것과 조화와 균형을 이루는 삶을 중시하는 보헤미안 라이프스타일을 
추구하고 있으며 스페인의 아름다운 자연에서 끊임없이 영감을 얻고 있습니다. 스페인, 이태리의 최고급 가죽을 사용하여 
내구성 강하면서도 스타일리시한 제품을 선보입니다. 브랜드 이름인 사토리산은 사람의 마음을 읽는다고 알려진 전설 속의 존재로서, 
‘이해, 조화, 균형’을 의미합니다. 고객이 원하는 것을 이해하고 그에 맞추어 노력하려는 브랜드 철학을 담은 네이밍으로,
신발의 아웃솔과 바닥에 사토리산의 모습을 새겨 넣었습니다.

워싱 된 가죽, 특별한 가공을 거쳐 만들어진 자연스러운 주름과 불규칙적인 색상 스티치, 매듭 등의 디테일은 사토리산만의 특징입니다.
수작업으로 완성한 견고한 마감과 특별한 염색 기법으로 반복되지 않는 유니크함을 가집니다. 오랜 연구 끝에"
사티아,https://usercontents-c.styleshare.io/images/40888064/700x394,"'나그참파'라는 브랜드는 창업자가 1964년 장남 '나그라지'(Nagraj) 탄생과 향긋하고 달달한 '참파'(Champa) 꽃 향을 합하여 만들었습니다. 창업자 Shri Setyam Setty가 인도 전역을 여행 중, 유명한 그루인 Satya Sai Baba에게 영감을 받아 개발한 인센스로서, 1964년 출시 이래 세계적인 명성의 프리미엄 인센스로 성장하였습니다. 나그참파코리아는 KC인증으로 검증된 품질과 안정성을 보장하며, 전 성분표를 공개하여 안심하시고 사용하실 수 있도록 하였습니다. 정품 확인을 위해 스티커 속의 나그참파코리아를 꼭 확인하세요!"
삭스신드롬,https://usercontents-c.styleshare.io/images/19016163/700x394,"SOXX SYNDROME(삭스신드롬)은 합리적인 가격을 앞세운 심플하면서도 감각적인 디자인 위주의 상품으로 사람들 사이에 녹아들기위해 ""패션양말의 대중화""라는 슬로건을 걸고 탄생하였습니다."
삭스어필,https://usercontents-c.styleshare.io/images/40141748/700x394,"""매일 아침을 여는 행복 삭스어필!
삭스어필은 우리가 좋아하는 것들을  매일 신고 입는 양말과 데일리웨어에 담아 디자인하고 있습니다. 
매일 아침 양말을 고르고 그날의 옷을 고르는 시간이 더 행복할 수 있도록 하루를 기분 좋게 시작할 수 있는 제품들을 만들고 있습니다. """
삭스타즈,https://usercontents-c.styleshare.io/images/18825454/700x394,"SOCKSTAZ(삭스타즈)는 국내,외 30여 브랜드, 500여 종의 양말을 소개하고 있는 국내 최초 프리미엄 양말 편집샵입니다. 브랜드의 컨셉이 뚜렷한 국내 신진 디자이너의 패션양말부터 오랜 역사를 자랑하는 해외 양말 전문 브랜드 제품까지 다양한 레그웨어를 국내에 소개하고 있습니다."
산돌티움,https://usercontents-c.styleshare.io/images/32029690/700x394,
산리오,https://usercontents-c.styleshare.io/images/41813765/700x394,"산리오라는 사명은 스페인어 San Rio에서 유래하고 있습니다. San은 영어의 Saint(St.), “성스러운”을 의미하며, 
Rio는 영어의 River, “강”을 뜻합니다. Sanrio는 Saint River, 즉 “성스러운 강”이라는 의미를 지닌 사명입니다.
인류가 최초로 살기 시작했다고 전해지는 강가에 성스러운 문화를 쌓아 올리고 싶은 마음으로 회사를 설립하였습니다. 
이 곳에 모이는 사람들이 서로 배려하고 사이좋게 살 수 있는 Community를 만들고 싶다는 간절한 마음을 담아 오늘에 이르게 되었습니다.
대표적인 캐릭터로 헬로키티, 구데타마, 마이멜로디, 리틀트윈스타, 폼폼푸린, 케로케로케로피, 배드바츠마루, 시나모롤 등이 있습니다."
산수시(SANS SOUCIS),,"산리오라는 사명은 스페인어 San Rio에서 유래하고 있습니다. San은 영어의 Saint(St.), “성스러운”을 의미하며, 
Rio는 영어의 River, “강”을 뜻합니다. Sanrio는 Saint River, 즉 “성스러운 강”이라는 의미를 지닌 사명입니다.
인류가 최초로 살기 시작했다고 전해지는 강가에 성스러운 문화를 쌓아 올리고 싶은 마음으로 회사를 설립하였습니다. 
이 곳에 모이는 사람들이 서로 배려하고 사이좋게 살 수 있는 Community를 만들고 싶다는 간절한 마음을 담아 오늘에 이르게 되었습니다.
대표적인 캐릭터로 헬로키티, 구데타마, 마이멜로디, 리틀트윈스타, 폼폼푸린, 케로케로케로피, 배드바츠마루, 시나모롤 등이 있습니다."
산테(sante),https://usercontents-c.styleshare.io/images/24781672/700x394,"기초 스킨 케어부터 색조 메이크업 제품까지,
화학성분 대신 자연유래 성분만을 고집하는 40년 역사의 독일 자연화장품 브랜드입니다."
살랑,https://usercontents-c.styleshare.io/images/25040658/700x394,"특별한 일상생활 
A special daily life"
